meeting_id,tot,n,dm_enum,dm_closing,dm_conn,li_aizuchi,li_understand,conf_request,conf_report,su_proposal,su_hedged,su_risk,info,listen,conf,speakup,y_weak,y_nonverbal,y_combined
tv101,117.74,50,0.0540173263122133,0.0,0.0540173263122133,0.0118906064209274,0.0,0.0,0.0,0.0,0.0,0.0,0.9999989492577062,0.2178145925712954,0.0002063089982784,0.004521877866023,0.3056354321733258,0.9461697722567288,0.614372984093526
tv102,70.55,21,0.0,0.0,0.2177179305457122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3387673778533657,0.0040888396859692,0.5,0.0088859368364555,0.2129355385939476,0.6470386112123664,0.4221732195960255
tv103,160.72,46,0.0,0.0,0.06172224987556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5118624152730179,0.0040888396859692,0.0002063089982784,0.004521877866023,0.1301698604558221,0.6712169387418419,0.3909545521896836
tv104,78.55,32,0.0397199236155314,0.0,0.0967536600891152,0.0409929980903883,0.0208784213876511,0.0,0.0,0.0,0.0,0.0,0.9996320343701716,0.9999568740495752,0.0002063089982784,0.004521877866023,0.501079273821012,0.3863756494314435,0.44579212686523995
tv105,165.24,37,0.1040910191236988,0.0,0.1624304042604696,0.008714596949891,0.0093197772936334,0.0,0.0,0.0252965383684337,0.1040910191236988,0.090958605664488,0.9999991201952848,0.9813753752651536,0.0002063089982784,0.9998612094034116,0.7453605034655322,0.1884057971014493,0.47690833499804425
tv106,156.88,34,0.0,0.0,0.1180520142784294,0.0058643549209587,0.0,0.0,0.0,0.0,0.0086690464048954,0.0,0.5560165835999645,0.2178145925712954,0.0002063089982784,0.0198752957811994,0.1984781952376844,0.567287784679089,0.3762444173484414
tv107,38.46,6,0.0,0.0,0.142485699427977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076040908673526,0.5,0.5,0.5,0.5269010227168381,0.7619047619047619,0.6401728250054174
tv108,32.14,9,0.0,0.1966397013067828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1512134411947728,0.2715714922278129,0.5,0.5,0.9822077777448291,0.5634448174931606,0.7722387412487826,0.6640834887433704
tv109,218.4,61,0.0690476190476191,0.0063186813186813,0.1286630036630037,0.0221611721611721,0.0173076923076923,0.0,0.0,0.0,0.0,0.0,0.9999986467015364,0.9999568740495752,0.0002063089982784,0.004521877866023,0.5011709269038532,0.3084886128364389,0.4082980515233595
tv110,66.97,24,0.0,0.0,0.0615200836195311,0.0,0.0355383007316708,0.0,0.0,0.0,0.0,0.0,0.3002002702918852,0.9387261714334026,0.0013652851975152,0.0088859368364555,0.3122944159398146,0.7080745341614908,0.5030604329226624
